ix,iy,iz,zkey
40,-7,-6,INCLUDED_OPEN
40,-7,-5,INCLUDED_OPEN
40,-7,-4,INCLUDED_OPEN
40,-7,-2,INCLUDED_OPEN
40,-7,-1,INCLUDED_OPEN
40,-7,0,INCLUDED_OPEN
40,-7,1,INCLUDED_OPEN
40,-7,2,INCLUDED_OPEN
40,-6,-13,EXCLUDED_WATER
40,-6,-12,EXCLUDED_WATER
40,-6,-11,EXCLUDED_WATER
40,-6,-10,EXCLUDED_WATER
40,-6,-9,EXCLUDED_WATER
40,-6,-8,EXCLUDED_WATER
40,-6,-7,EXCLUDED_WATER
40,-6,-6,INCLUDED_OPEN
40,-6,-5,INCLUDED_OPEN
40,-6,-4,INCLUDED_OPEN
40,-6,-2,INCLUDED_LOWDATA
40,-6,-1,INCLUDED_OPEN
40,-6,0,INCLUDED_OPEN
40,-6,1,INCLUDED_OPEN
40,-6,2,INCLUDED_OPEN
40,-5,-13,EXCLUDED_WATER
40,-5,-12,EXCLUDED_WATER
40,-5,-11,EXCLUDED_WATER
40,-5,-10,EXCLUDED_WATER
40,-5,-9,EXCLUDED_WATER
40,-5,-8,EXCLUDED_WATER
40,-5,-7,EXCLUDED_WATER
40,-5,-6,INCLUDED_OPEN
40,-5,-5,INCLUDED_OPEN
40,-5,-4,INCLUDED_OPEN
40,-5,-2,INCLUDED_LOWDATA
40,-5,-1,INCLUDED_OPEN
40,-5,0,INCLUDED_OPEN
40,-5,1,INCLUDED_OPEN
40,-5,2,INCLUDED_OPEN
40,-4,-13,EXCLUDED_WATER
40,-4,-12,EXCLUDED_WATER
40,-4,-11,EXCLUDED_WATER
40,-4,-10,EXCLUDED_WATER
40,-4,-9,EXCLUDED_WATER
40,-4,-8,EXCLUDED_WATER
40,-4,-7,EXCLUDED_WATER
40,-4,-6,INCLUDED_OPEN
40,-4,-5,INCLUDED_OPEN
40,-4,-4,INCLUDED_OPEN
40,-4,-2,INCLUDED_OPEN
40,-4,-1,INCLUDED_OPEN
40,-4,0,INCLUDED_OPEN
40,-4,1,INCLUDED_OPEN
40,-4,2,INCLUDED_OPEN
40,-3,-13,EXCLUDED_WATER
40,-3,-12,EXCLUDED_WATER
40,-3,-11,EXCLUDED_WATER
40,-3,-10,EXCLUDED_WATER
40,-3,-9,EXCLUDED_WATER
40,-3,-8,EXCLUDED_WATER
40,-3,-7,EXCLUDED_WATER
40,-3,-6,INCLUDED_OPEN
40,-3,-5,INCLUDED_OPEN
40,-3,-4,INCLUDED_OPEN
40,-3,-2,INCLUDED_LOWDATA
40,-3,-1,INCLUDED_OPEN
40,-3,0,INCLUDED_OPEN
40,-3,1,INCLUDED_OPEN
40,-2,-13,EXCLUDED_WATER
40,-2,-12,EXCLUDED_WATER
40,-2,-11,EXCLUDED_WATER
40,-2,-10,EXCLUDED_WATER
40,-2,-9,EXCLUDED_WATER
40,-2,-8,EXCLUDED_WATER
40,-2,-7,EXCLUDED_WATER
40,-2,-6,INCLUDED_OPEN
40,-2,-5,INCLUDED_OPEN
40,-2,-4,INCLUDED_OPEN
40,-2,-2,INCLUDED_OPEN
40,-2,-1,INCLUDED_OPEN
40,-2,0,INCLUDED_OPEN
40,-2,1,INCLUDED_OPEN
40,-2,2,INCLUDED_OPEN
40,-1,-13,EXCLUDED_WATER
40,-1,-12,EXCLUDED_WATER
40,-1,-11,EXCLUDED_WATER
40,-1,-10,EXCLUDED_WATER
40,-1,-9,EXCLUDED_WATER
40,-1,-8,EXCLUDED_WATER
40,-1,-6,INCLUDED_OPEN
40,-1,-5,INCLUDED_OPEN
40,-1,-4,INCLUDED_OPEN
40,-1,-2,INCLUDED_OPEN
40,-1,-1,INCLUDED_OPEN
40,-1,0,INCLUDED_OPEN
40,-1,1,INCLUDED_OPEN
40,-1,2,INCLUDED_OPEN
40,0,-13,EXCLUDED_WATER
40,0,-12,EXCLUDED_WATER
40,0,-11,EXCLUDED_WATER
40,0,-10,EXCLUDED_WATER
40,0,-9,EXCLUDED_WATER
40,0,-8,EXCLUDED_WATER
40,0,-6,INCLUDED_OPEN
40,0,-5,INCLUDED_OPEN
40,0,-4,INCLUDED_OPEN
40,0,-2,INCLUDED_OPEN
40,0,-1,INCLUDED_OPEN
40,0,0,INCLUDED_OPEN
40,0,1,INCLUDED_OPEN
40,0,2,INCLUDED_OPEN
40,1,-13,EXCLUDED_WATER
40,1,-12,EXCLUDED_WATER
40,1,-11,EXCLUDED_WATER
40,1,-10,EXCLUDED_WATER
40,1,-9,EXCLUDED_WATER
40,1,-8,EXCLUDED_WATER
40,1,-7,EXCLUDED_WATER
40,1,-6,INCLUDED_OPEN
40,1,-5,INCLUDED_OPEN
40,1,-4,INCLUDED_OPEN
40,1,-2,INCLUDED_OPEN
40,1,-1,INCLUDED_OPEN
40,1,0,INCLUDED_OPEN
40,1,1,INCLUDED_OPEN
40,1,2,INCLUDED_OPEN
40,2,-13,EXCLUDED_WATER
40,2,-12,EXCLUDED_WATER
40,2,-11,EXCLUDED_WATER
40,2,-10,EXCLUDED_WATER
40,2,-9,EXCLUDED_WATER
40,2,-8,EXCLUDED_WATER
40,2,-7,EXCLUDED_WATER
40,2,-6,INCLUDED_OPEN
40,2,-5,INCLUDED_OPEN
40,2,-4,INCLUDED_OPEN
40,2,-2,INCLUDED_OPEN
40,2,-1,INCLUDED_OPEN
40,2,0,INCLUDED_OPEN
40,2,1,INCLUDED_OPEN
40,2,2,INCLUDED_OPEN
40,3,-13,EXCLUDED_WATER
40,3,-12,EXCLUDED_WATER
40,3,-11,EXCLUDED_WATER
40,3,-10,EXCLUDED_WATER
40,3,-9,EXCLUDED_WATER
40,3,-8,EXCLUDED_WATER
40,3,-7,EXCLUDED_WATER
40,3,-6,INCLUDED_OPEN
40,3,-5,INCLUDED_OPEN
40,3,-4,INCLUDED_OPEN
40,3,-2,INCLUDED_OPEN
40,3,-1,INCLUDED_OPEN
40,3,0,INCLUDED_OPEN
40,3,1,INCLUDED_OPEN
40,3,2,INCLUDED_OPEN
40,4,-13,EXCLUDED_WATER
40,4,-12,EXCLUDED_WATER
40,4,-2,INCLUDED_OPEN
40,4,-1,INCLUDED_OPEN
40,4,0,INCLUDED_OPEN
40,4,1,INCLUDED_OPEN
40,4,2,INCLUDED_OPEN
40,5,-13,EXCLUDED_WATER
40,5,-12,EXCLUDED_WATER
40,5,-1,INCLUDED_OPEN
40,5,0,INCLUDED_OPEN
40,5,1,INCLUDED_OPEN
40,5,2,INCLUDED_OPEN
40,6,-13,EXCLUDED_WATER
40,6,-12,EXCLUDED_WATER
40,6,-1,constrained-misc
40,6,0,INCLUDED_OPEN
40,6,1,INCLUDED_OPEN
40,6,2,INCLUDED_OPEN
40,7,-13,EXCLUDED_WATER
40,7,-12,EXCLUDED_WATER
40,7,0,INCLUDED_OPEN
40,7,1,INCLUDED_OPEN
40,7,2,INCLUDED_OPEN
40,8,-13,EXCLUDED_WATER
40,8,-12,EXCLUDED_WATER
40,8,0,INCLUDED_OPEN
40,8,1,INCLUDED_OPEN
40,8,2,INCLUDED_OPEN
40,9,-13,EXCLUDED_WATER
40,9,-12,EXCLUDED_WATER
40,9,1,INCLUDED_OPEN
40,9,2,INCLUDED_OPEN
40,10,-13,EXCLUDED_WATER
40,10,-12,EXCLUDED_WATER
40,10,-1,INCLUDED_LOWDATA
40,10,1,INCLUDED_OPEN
40,10,2,INCLUDED_OPEN
40,10,3,INCLUDED_OPEN
40,10,4,INCLUDED_OPEN
40,11,-13,EXCLUDED_WATER
40,11,-12,EXCLUDED_WATER
40,11,-2,INCLUDED_LOWDATA
40,11,-1,INCLUDED_LOWDATA
40,11,1,INCLUDED_OPEN
40,11,2,INCLUDED_OPEN
40,11,3,INCLUDED_OPEN
40,11,4,INCLUDED_OPEN
40,12,-13,EXCLUDED_WATER
40,12,-12,EXCLUDED_WATER
40,12,1,INCLUDED_OPEN
40,12,2,INCLUDED_OPEN
40,12,3,INCLUDED_OPEN
40,12,4,INCLUDED_OPEN
40,13,-13,EXCLUDED_WATER
40,13,-12,EXCLUDED_WATER
40,13,1,INCLUDED_OPEN
40,13,2,INCLUDED_OPEN
40,13,3,INCLUDED_OPEN
40,13,4,INCLUDED_OPEN
40,13,5,INCLUDED_OPEN
40,14,-13,EXCLUDED_WATER
40,14,-12,EXCLUDED_WATER
40,14,1,INCLUDED_OPEN
40,14,2,INCLUDED_OPEN
40,14,3,INCLUDED_OPEN
40,14,4,INCLUDED_OPEN
40,14,5,INCLUDED_OPEN
40,15,-13,EXCLUDED_WATER
40,15,-12,EXCLUDED_WATER
40,15,1,INCLUDED_OPEN
40,15,2,INCLUDED_OPEN
40,15,3,INCLUDED_OPEN
40,15,4,INCLUDED_OPEN
40,15,5,INCLUDED_OPEN
40,16,-13,EXCLUDED_WATER
40,16,-12,EXCLUDED_WATER
40,16,1,INCLUDED_OPEN
40,16,2,INCLUDED_OPEN
40,16,3,INCLUDED_OPEN
40,16,4,INCLUDED_OPEN
40,16,5,INCLUDED_OPEN
40,17,-13,EXCLUDED_WATER
40,17,-12,EXCLUDED_WATER
40,17,1,INCLUDED_OPEN
40,17,2,INCLUDED_OPEN
40,17,3,INCLUDED_OPEN
40,17,4,INCLUDED_OPEN
40,17,5,INCLUDED_OPEN
40,18,-13,EXCLUDED_WATER
40,18,-12,EXCLUDED_WATER
40,18,1,INCLUDED_OPEN
40,18,2,INCLUDED_OPEN
40,18,3,INCLUDED_OPEN
40,18,4,INCLUDED_OPEN
40,18,5,INCLUDED_OPEN
40,19,-13,EXCLUDED_WATER
40,19,-12,EXCLUDED_WATER
40,19,-11,EXCLUDED_WATER
40,19,1,INCLUDED_OPEN
40,19,2,INCLUDED_OPEN
40,19,3,INCLUDED_OPEN
40,19,4,INCLUDED_OPEN
40,20,-13,EXCLUDED_WATER
40,20,-12,EXCLUDED_WATER
40,20,-11,EXCLUDED_WATER
40,21,-13,EXCLUDED_WATER
40,21,-12,EXCLUDED_WATER
40,21,-11,EXCLUDED_WATER
40,21,-10,INCLUDED_OPEN
40,21,-9,INCLUDED_OPEN
40,21,-8,INCLUDED_OPEN
40,21,-7,INCLUDED_OPEN
40,21,-6,INCLUDED_OPEN
40,21,-5,INCLUDED_OPEN
40,21,-4,INCLUDED_OPEN
40,21,-3,INCLUDED_OPEN
40,21,-2,INCLUDED_OPEN
40,21,-1,INCLUDED_OPEN
40,21,0,INCLUDED_OPEN
40,21,1,INCLUDED_OPEN
40,21,2,INCLUDED_OPEN
40,21,3,INCLUDED_OPEN
40,21,4,INCLUDED_LOWDATA
40,22,-12,EXCLUDED_WATER
40,22,-11,EXCLUDED_WATER
40,22,-10,INCLUDED_OPEN
40,22,-9,INCLUDED_OPEN
40,22,-8,INCLUDED_OPEN
40,22,-7,INCLUDED_OPEN
40,22,-6,INCLUDED_OPEN
40,22,-5,INCLUDED_OPEN
40,22,-4,INCLUDED_OPEN
40,22,-3,INCLUDED_OPEN
40,22,-2,INCLUDED_OPEN
40,22,-1,INCLUDED_OPEN
40,22,0,INCLUDED_OPEN
40,22,1,INCLUDED_OPEN
40,22,2,INCLUDED_OPEN
40,22,3,INCLUDED_OPEN
40,22,4,INCLUDED_OPEN
40,23,-12,EXCLUDED_WATER
40,23,-11,EXCLUDED_WATER
40,23,-10,INCLUDED_OPEN
40,23,-9,INCLUDED_OPEN
40,23,-8,INCLUDED_OPEN
40,23,-7,INCLUDED_OPEN
40,23,-6,INCLUDED_OPEN
40,23,-5,INCLUDED_OPEN
40,23,-4,INCLUDED_OPEN
40,23,-3,INCLUDED_OPEN
40,23,-2,INCLUDED_OPEN
40,23,-1,INCLUDED_OPEN
40,23,0,INCLUDED_OPEN
40,23,1,INCLUDED_OPEN
40,23,2,INCLUDED_OPEN
40,23,3,INCLUDED_OPEN
40,23,4,INCLUDED_LOWDATA
40,24,-11,EXCLUDED_WATER
40,24,-10,INCLUDED_OPEN
40,24,-9,INCLUDED_OPEN
40,24,-8,INCLUDED_OPEN
40,24,-7,INCLUDED_OPEN
40,24,-6,INCLUDED_OPEN
40,24,-5,INCLUDED_OPEN
40,24,-4,INCLUDED_OPEN
40,24,-3,INCLUDED_OPEN
40,24,-2,INCLUDED_OPEN
40,24,-1,INCLUDED_OPEN
40,24,0,INCLUDED_OPEN
40,24,1,INCLUDED_OPEN
40,24,2,INCLUDED_OPEN
40,24,3,INCLUDED_OPEN
40,24,4,INCLUDED_OPEN
40,25,-10,INCLUDED_OPEN
40,25,-9,INCLUDED_OPEN
40,25,-8,INCLUDED_OPEN
40,25,-7,INCLUDED_OPEN
40,25,-6,INCLUDED_OPEN
40,25,-5,INCLUDED_OPEN
40,25,-4,INCLUDED_OPEN
40,25,-3,INCLUDED_OPEN
40,25,-2,INCLUDED_OPEN
40,25,-1,INCLUDED_OPEN
40,25,0,INCLUDED_OPEN
40,25,1,INCLUDED_OPEN
40,25,2,INCLUDED_OPEN
40,25,3,INCLUDED_OPEN
40,25,4,INCLUDED_OPEN
40,26,-10,INCLUDED_OPEN
40,26,-9,INCLUDED_OPEN
40,26,-8,INCLUDED_OPEN
40,26,-7,INCLUDED_OPEN
40,26,-6,INCLUDED_OPEN
40,26,-5,INCLUDED_OPEN
40,26,-4,INCLUDED_OPEN
40,26,-3,INCLUDED_OPEN
40,26,-2,INCLUDED_OPEN
40,26,-1,INCLUDED_OPEN
40,26,0,INCLUDED_OPEN
40,26,1,INCLUDED_OPEN
40,26,2,INCLUDED_OPEN
40,26,3,INCLUDED_OPEN
40,26,4,INCLUDED_OPEN
40,27,-10,INCLUDED_OPEN
40,27,-9,INCLUDED_OPEN
40,27,-8,INCLUDED_OPEN
40,27,-7,INCLUDED_OPEN
40,27,-6,INCLUDED_OPEN
40,27,-5,INCLUDED_OPEN
40,27,-4,INCLUDED_OPEN
40,27,-3,INCLUDED_OPEN
40,27,-2,INCLUDED_OPEN
40,27,-1,INCLUDED_OPEN
40,27,0,INCLUDED_OPEN
40,27,1,INCLUDED_OPEN
40,27,2,INCLUDED_OPEN
40,27,3,INCLUDED_OPEN
40,27,4,INCLUDED_LOWDATA
40,28,-10,INCLUDED_OPEN
40,28,-9,INCLUDED_OPEN
40,28,-8,INCLUDED_OPEN
40,28,-7,INCLUDED_OPEN
40,28,-6,INCLUDED_OPEN
40,28,-5,INCLUDED_OPEN
40,28,-4,INCLUDED_OPEN
40,28,-3,INCLUDED_OPEN
40,28,-2,INCLUDED_OPEN
40,28,-1,INCLUDED_OPEN
40,28,0,INCLUDED_OPEN
40,28,1,INCLUDED_OPEN
40,28,2,INCLUDED_OPEN
40,28,3,INCLUDED_OPEN
40,28,4,INCLUDED_LOWDATA
40,29,-10,INCLUDED_OPEN
40,29,-9,INCLUDED_OPEN
40,29,-8,INCLUDED_OPEN
40,29,-7,INCLUDED_OPEN
40,29,-6,INCLUDED_OPEN
40,29,-5,INCLUDED_OPEN
40,29,-4,INCLUDED_OPEN
40,29,-3,INCLUDED_OPEN
40,29,-2,INCLUDED_OPEN
40,29,-1,INCLUDED_OPEN
40,29,0,INCLUDED_OPEN
40,29,1,INCLUDED_OPEN
40,29,2,INCLUDED_OPEN
40,29,3,INCLUDED_OPEN
40,29,4,INCLUDED_LOWDATA
40,30,-10,INCLUDED_OPEN
40,30,-9,INCLUDED_OPEN
40,30,-8,INCLUDED_OPEN
40,30,-7,INCLUDED_OPEN
40,30,-6,INCLUDED_OPEN
40,30,-5,INCLUDED_OPEN
40,30,-4,INCLUDED_OPEN
40,30,-3,INCLUDED_OPEN
40,30,-2,INCLUDED_OPEN
40,30,-1,INCLUDED_OPEN
40,30,0,INCLUDED_OPEN
40,30,1,INCLUDED_OPEN
40,30,2,INCLUDED_OPEN
40,30,3,INCLUDED_OPEN
40,30,4,INCLUDED_LOWDATA
40,31,-10,INCLUDED_OPEN
40,31,-9,INCLUDED_OPEN
40,31,-8,INCLUDED_OPEN
40,31,-7,INCLUDED_OPEN
40,31,-6,INCLUDED_OPEN
40,31,-5,INCLUDED_OPEN
40,31,-4,INCLUDED_OPEN
40,31,-3,INCLUDED_OPEN
40,31,-2,INCLUDED_OPEN
40,31,-1,INCLUDED_OPEN
40,31,0,INCLUDED_OPEN
40,31,1,INCLUDED_OPEN
40,31,2,INCLUDED_OPEN
40,31,3,INCLUDED_LOWDATA
40,31,4,INCLUDED_LOWDATA
40,32,-10,INCLUDED_OPEN
40,32,-9,INCLUDED_OPEN
40,32,-8,INCLUDED_OPEN
40,32,-7,INCLUDED_OPEN
40,32,-6,INCLUDED_OPEN
40,32,-5,INCLUDED_OPEN
40,32,-4,INCLUDED_OPEN
40,32,-3,INCLUDED_OPEN
40,32,-2,INCLUDED_OPEN
40,32,-1,INCLUDED_OPEN
40,32,0,INCLUDED_OPEN
40,32,1,INCLUDED_OPEN
40,32,2,INCLUDED_OPEN
40,32,3,INCLUDED_LOWDATA
40,32,4,INCLUDED_LOWDATA
40,33,-9,INCLUDED_OPEN
40,33,-8,INCLUDED_OPEN
40,33,-7,INCLUDED_OPEN
40,33,-6,INCLUDED_OPEN
40,33,-5,INCLUDED_OPEN
40,33,-4,INCLUDED_OPEN
40,33,-3,INCLUDED_OPEN
40,33,-2,INCLUDED_OPEN
40,33,-1,INCLUDED_OPEN
40,33,0,INCLUDED_LOWDATA
40,33,1,INCLUDED_OPEN
40,33,2,INCLUDED_LOWDATA
40,33,3,INCLUDED_LOWDATA
40,33,4,INCLUDED_LOWDATA
40,34,-9,INCLUDED_OPEN
40,34,-8,INCLUDED_OPEN
40,34,-7,INCLUDED_OPEN
40,34,-6,INCLUDED_OPEN
40,34,-5,INCLUDED_OPEN
40,34,-4,INCLUDED_OPEN
40,34,-3,INCLUDED_OPEN
40,34,-2,INCLUDED_OPEN
40,34,-1,INCLUDED_OPEN
40,34,0,INCLUDED_OPEN
40,34,1,INCLUDED_OPEN
40,34,2,INCLUDED_LOWDATA
40,34,3,INCLUDED_LOWDATA
40,34,4,INCLUDED_LOWDATA
40,35,-9,INCLUDED_OPEN
40,35,-8,INCLUDED_OPEN
40,35,-7,INCLUDED_OPEN
40,35,-6,INCLUDED_OPEN
40,35,-5,INCLUDED_OPEN
40,35,-4,INCLUDED_OPEN
40,35,-3,INCLUDED_OPEN
40,35,-2,INCLUDED_OPEN
40,35,-1,INCLUDED_OPEN
40,35,0,INCLUDED_OPEN
40,35,1,INCLUDED_LOWDATA
40,35,2,INCLUDED_LOWDATA
40,35,3,INCLUDED_LOWDATA
40,35,4,INCLUDED_LOWDATA
41,-31,-1,INCLUDED_LOWDATA
41,-30,-2,INCLUDED_OPEN
41,-30,-1,INCLUDED_OPEN
41,-30,0,INCLUDED_OPEN
41,-30,1,INCLUDED_LOWDATA
41,-30,2,INCLUDED_OPEN
41,-30,3,INCLUDED_OPEN
41,-30,4,INCLUDED_OPEN
41,-29,-2,INCLUDED_OPEN
41,-29,-1,INCLUDED_OPEN
41,-29,0,INCLUDED_OPEN
41,-29,2,INCLUDED_OPEN
41,-29,3,INCLUDED_OPEN
41,-29,4,INCLUDED_OPEN
41,-28,-2,INCLUDED_OPEN
41,-28,-1,INCLUDED_OPEN
41,-28,0,INCLUDED_OPEN
41,-28,2,INCLUDED_OPEN
41,-28,3,INCLUDED_OPEN
41,-28,4,INCLUDED_OPEN
41,-27,-2,INCLUDED_OPEN
41,-27,-1,ya
41,-27,0,INCLUDED_OPEN
41,-27,2,INCLUDED_OPEN
41,-27,3,INCLUDED_OPEN
41,-27,4,INCLUDED_OPEN
41,-26,-2,INCLUDED_OPEN
41,-26,-1,INCLUDED_OPEN
41,-26,0,INCLUDED_OPEN
41,-26,1,INCLUDED_OPEN
41,-26,2,INCLUDED_OPEN
41,-26,3,INCLUDED_OPEN
41,-26,4,INCLUDED_OPEN
41,-25,-2,INCLUDED_OPEN
41,-25,-1,INCLUDED_OPEN
41,-25,0,INCLUDED_OPEN
41,-25,1,INCLUDED_OPEN
41,-25,2,INCLUDED_OPEN
41,-25,3,INCLUDED_OPEN
41,-25,4,INCLUDED_OPEN
41,-24,-2,INCLUDED_OPEN
41,-24,-1,INCLUDED_OPEN
41,-24,0,INCLUDED_OPEN
41,-24,1,INCLUDED_OPEN
41,-24,2,INCLUDED_OPEN
41,-24,3,INCLUDED_OPEN
41,-24,4,INCLUDED_OPEN
41,-23,-2,INCLUDED_OPEN
41,-23,-1,INCLUDED_OPEN
41,-23,0,INCLUDED_OPEN
41,-23,1,INCLUDED_OPEN
41,-23,2,INCLUDED_OPEN
41,-23,3,INCLUDED_OPEN
41,-23,4,INCLUDED_OPEN
41,-22,-2,INCLUDED_OPEN
41,-22,-1,INCLUDED_OPEN
41,-22,0,INCLUDED_OPEN
41,-22,1,INCLUDED_OPEN
41,-22,2,INCLUDED_OPEN
41,-22,3,INCLUDED_OPEN
41,-22,4,INCLUDED_OPEN
41,-19,-2,INCLUDED_OPEN
41,-19,-1,INCLUDED_OPEN
41,-19,0,INCLUDED_OPEN
41,-19,1,INCLUDED_OPEN
41,-19,2,INCLUDED_OPEN
41,-18,-2,INCLUDED_OPEN
41,-18,-1,INCLUDED_OPEN
41,-18,0,INCLUDED_OPEN
41,-18,1,INCLUDED_OPEN
41,-18,2,INCLUDED_OPEN
41,-17,-2,INCLUDED_OPEN
41,-17,-1,INCLUDED_OPEN
41,-17,0,INCLUDED_OPEN
41,-17,1,INCLUDED_OPEN
41,-17,2,INCLUDED_OPEN
41,-16,-2,INCLUDED_OPEN
41,-16,-1,INCLUDED_OPEN
41,-16,0,INCLUDED_OPEN
41,-16,1,INCLUDED_OPEN
41,-16,2,INCLUDED_OPEN
41,-15,-13,EXCLUDED_WATER
41,-15,-12,EXCLUDED_WATER
41,-15,-11,EXCLUDED_WATER
41,-15,-10,EXCLUDED_WATER
41,-15,-9,EXCLUDED_WATER
41,-15,-8,EXCLUDED_WATER
41,-15,-7,EXCLUDED_WATER
41,-15,-6,INCLUDED_OPEN
41,-15,-5,INCLUDED_OPEN
41,-15,-4,INCLUDED_LOWDATA
41,-15,-2,INCLUDED_OPEN
41,-15,-1,INCLUDED_OPEN
41,-15,0,INCLUDED_OPEN
41,-15,1,INCLUDED_OPEN
41,-15,2,INCLUDED_OPEN
41,-14,-13,EXCLUDED_WATER
41,-14,-12,EXCLUDED_WATER
41,-14,-11,EXCLUDED_WATER
41,-14,-10,EXCLUDED_WATER
41,-14,-9,EXCLUDED_WATER
41,-14,-8,EXCLUDED_WATER
41,-14,-7,EXCLUDED_WATER
41,-14,-6,INCLUDED_OPEN
41,-14,-5,INCLUDED_OPEN
41,-14,-4,INCLUDED_LOWDATA
41,-14,-2,INCLUDED_OPEN
41,-14,-1,INCLUDED_OPEN
41,-14,0,INCLUDED_OPEN
41,-14,1,INCLUDED_OPEN
41,-14,2,INCLUDED_OPEN
41,-13,-13,EXCLUDED_WATER
41,-13,-12,EXCLUDED_WATER
41,-13,-11,EXCLUDED_WATER
41,-13,-10,EXCLUDED_WATER
41,-13,-9,EXCLUDED_WATER
41,-13,-8,EXCLUDED_WATER
41,-13,-7,EXCLUDED_WATER
41,-13,-6,INCLUDED_OPEN
41,-13,-5,INCLUDED_OPEN
41,-13,-4,INCLUDED_LOWDATA
41,-13,-2,INCLUDED_OPEN
41,-13,-1,INCLUDED_OPEN
41,-13,0,INCLUDED_OPEN
41,-13,1,INCLUDED_OPEN
41,-13,2,INCLUDED_OPEN
41,-12,-13,EXCLUDED_WATER
41,-12,-12,EXCLUDED_WATER
41,-12,-11,EXCLUDED_WATER
41,-12,-10,EXCLUDED_WATER
41,-12,-9,EXCLUDED_WATER
41,-12,-8,EXCLUDED_WATER
41,-12,-7,EXCLUDED_WATER
41,-12,-6,INCLUDED_OPEN
41,-12,-5,INCLUDED_OPEN
41,-12,-4,INCLUDED_LOWDATA
41,-12,-2,INCLUDED_OPEN
41,-12,-1,INCLUDED_OPEN
41,-12,0,INCLUDED_OPEN
41,-12,1,INCLUDED_OPEN
41,-12,2,INCLUDED_OPEN
41,-11,-13,EXCLUDED_WATER
41,-11,-12,EXCLUDED_WATER
41,-11,-11,EXCLUDED_WATER
41,-11,-10,EXCLUDED_WATER
41,-11,-9,EXCLUDED_WATER
41,-11,-8,EXCLUDED_WATER
41,-11,-7,EXCLUDED_WATER
41,-11,-6,INCLUDED_OPEN
41,-11,-5,INCLUDED_OPEN
41,-11,-4,INCLUDED_LOWDATA
41,-11,-2,INCLUDED_OPEN
41,-11,-1,INCLUDED_OPEN
41,-11,0,INCLUDED_OPEN
41,-11,1,INCLUDED_OPEN
41,-10,-13,EXCLUDED_WATER
41,-10,-12,EXCLUDED_WATER
41,-10,-11,EXCLUDED_WATER
41,-10,-10,EXCLUDED_WATER
41,-10,-9,EXCLUDED_WATER
41,-10,-8,EXCLUDED_WATER
41,-10,-7,EXCLUDED_WATER
41,-10,-6,INCLUDED_OPEN
41,-10,-5,INCLUDED_OPEN
41,-10,-4,INCLUDED_OPEN
41,-10,-2,INCLUDED_OPEN
41,-10,-1,INCLUDED_OPEN
41,-10,0,INCLUDED_OPEN
41,-10,1,INCLUDED_OPEN
41,-10,2,INCLUDED_OPEN
41,-9,-13,EXCLUDED_WATER
41,-9,-12,EXCLUDED_WATER
41,-9,-11,EXCLUDED_WATER
41,-9,-10,EXCLUDED_WATER
41,-9,-9,EXCLUDED_WATER
41,-9,-8,EXCLUDED_WATER
41,-9,-7,EXCLUDED_WATER
41,-9,-6,INCLUDED_OPEN
41,-9,-5,INCLUDED_OPEN
41,-9,-4,INCLUDED_LOWDATA
41,-9,-2,INCLUDED_OPEN
41,-9,-1,INCLUDED_OPEN
41,-9,0,INCLUDED_OPEN
41,-9,1,INCLUDED_OPEN
41,-9,2,INCLUDED_OPEN
41,-8,-13,EXCLUDED_WATER
41,-8,-12,EXCLUDED_WATER
41,-8,-11,EXCLUDED_WATER
41,-8,-10,EXCLUDED_WATER
41,-8,-9,EXCLUDED_WATER
41,-8,-8,EXCLUDED_WATER
41,-8,-7,EXCLUDED_WATER
41,-8,-6,INCLUDED_OPEN
41,-8,-5,INCLUDED_OPEN
41,-8,-4,INCLUDED_OPEN
41,-8,-2,INCLUDED_OPEN
41,-8,-1,INCLUDED_OPEN
41,-8,0,INCLUDED_OPEN
41,-8,1,INCLUDED_OPEN
41,-8,2,INCLUDED_OPEN
41,-7,-13,EXCLUDED_WATER
41,-7,-12,EXCLUDED_WATER
41,-7,-11,EXCLUDED_WATER
41,-7,-10,EXCLUDED_WATER
41,-7,-9,EXCLUDED_WATER
41,-7,-8,EXCLUDED_WATER
41,-7,-7,EXCLUDED_WATER
41,-7,-6,INCLUDED_OPEN
41,-7,-5,INCLUDED_OPEN
41,-7,-4,INCLUDED_OPEN
41,-7,-2,INCLUDED_OPEN
41,-7,-1,INCLUDED_OPEN
41,-7,0,INCLUDED_OPEN
41,-7,1,INCLUDED_OPEN
41,-7,2,INCLUDED_OPEN
41,-6,-13,EXCLUDED_WATER
41,-6,-12,EXCLUDED_WATER
41,-6,-11,EXCLUDED_WATER
41,-6,-10,EXCLUDED_WATER
41,-6,-9,EXCLUDED_WATER
41,-6,-8,EXCLUDED_WATER
41,-6,-7,EXCLUDED_WATER
41,-6,-6,INCLUDED_OPEN
41,-6,-5,INCLUDED_OPEN
41,-6,-4,INCLUDED_OPEN
41,-6,-2,INCLUDED_OPEN
41,-6,-1,INCLUDED_OPEN
41,-6,0,INCLUDED_OPEN
41,-6,1,INCLUDED_OPEN
41,-6,2,INCLUDED_OPEN
41,-5,-13,EXCLUDED_WATER
41,-5,-12,EXCLUDED_WATER
41,-5,-11,EXCLUDED_WATER
41,-5,-10,EXCLUDED_WATER
41,-5,-9,EXCLUDED_WATER
41,-5,-8,EXCLUDED_WATER
41,-5,-7,EXCLUDED_WATER
